stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,stop_timezone,wheelchair_boarding
INRA,13650,INRAE,47.474703,-0.6111220000000001,0,Europe/Paris,1
INTAVR-E,6846,Auchan,47.518234,-0.606453,0,Europe/Paris,1
INTERAVR,29162,Auchan,47.518696,-0.607586,0,Europe/Paris,1
INTERMIL,3434,Intermarché,47.454588,-0.534802,0,Europe/Paris,1
INTMIL-E,1195,Intermarché,47.455738,-0.533783,0,Europe/Paris,1
INTREP-E,8993,Intrépide,47.44735,-0.552296,0,Europe/Paris,1
INTREPID,14842,Intrépide,47.447226,-0.55211,0,Europe/Paris,1
IRLANDE,8934,Irlande,47.522992,-0.604978,0,Europe/Paris,1
IRLAND-E,12365,Irlande,47.523061,-0.604277,0,Europe/Paris,1
ISORET,25741,Isoret,47.474718,-0.520832,0,Europe/Paris,1
ISORET-E,23628,Isoret,47.474436,-0.520149,0,Europe/Paris,1
ITALIE,9717,Italie,47.524529,-0.602375,0,Europe/Paris,1
ITALIE-E,13083,Italie,47.524767,-0.601998,0,Europe/Paris,1
JARDBOTA,815390,Jardin Botanique,47.571711,-0.502605,0,Europe/Paris,0
JARDFA,35425,Jardins Familiaux,47.485557,-0.508433,0,Europe/Paris,1
JARDF-E,46662,Jardins Familiaux,47.485579,-0.5081059999999999,0,Europe/Paris,1
JAUDET-E,22741,Jaudette,47.463796,-0.490388,0,Europe/Paris,1
JAUDETTE,22121,Jaudette,47.463652,-0.490218,0,Europe/Paris,1
JDELAVAL,276704,Jeanne de Laval,47.466151,-0.383357,0,Europe/Paris,0
JDELAV-E,185658,Jeanne de Laval,47.466202,-0.383102,0,Europe/Paris,0
JE23-E,11485,Jean XXIII,47.44852,-0.563811,0,Europe/Paris,1
JEANNA-E,226219,Collège Jeanne d'Arc,47.520419,-0.465594,0,Europe/Paris,0
JEANNARC,590509,Collège Jeanne d'Arc,47.520392,-0.46559,0,Europe/Paris,0
JEANRO-E,256324,Collège Jean Rostand,47.448195,-0.501026,0,Europe/Paris,1
JEANROST,369358,Collège Jean Rostand,47.448817,-0.5011409999999999,0,Europe/Paris,0
JEANZAY,602684,Collège Jean Zay,47.529674,-0.607596,0,Europe/Paris,0
JEBOUI-E,32451,Jean Bouin,47.458999,-0.532813,0,Europe/Paris,1
JEBOUIN,43885,Jean Bouin,47.458885,-0.532981,0,Europe/Paris,1
JEBOUT-E,12854,Jean Boutton,47.438891,-0.507244,0,Europe/Paris,1
JEBOUTON,30254,Jean Boutton,47.438577,-0.507367,0,Europe/Paris,1
JEHUEZ,13375,Jean Huez,47.530829,-0.594392,0,Europe/Paris,1
JEHUEZ-E,27321,Jean Huez,47.530884,-0.594262,0,Europe/Paris,1
JEJAUR-E,5930,Jean Jaurès,47.457683,-0.522819,0,Europe/Paris,1
JEJAURES,6732,Jean Jaurès,47.457331,-0.523166,0,Europe/Paris,1
JEROSTAN,10465,Rostand,47.434262,-0.513764,0,Europe/Paris,1
JEROST-E,16865,Rostand,47.434367,-0.514074,0,Europe/Paris,1
JERUSA-E,30745,Jérusalem,47.473541,-0.529699,0,Europe/Paris,1
JERUSALE,23164,Jérusalem,47.473053,-0.530246,0,Europe/Paris,1
JOACHIM,890943,Lycée Joachim du Bellay,47.47651,-0.54737,0,Europe/Paris,0
JUFERR-E,829,Jules Ferry,47.466355,-0.498896,0,Europe/Paris,1
JUFERRY,32650,Jules Ferry,47.466377,-0.498721,0,Europe/Paris,0
JUIGDEP,15142,Juigné,47.539949,-0.615383,0,Europe/Paris,1
JUIGN-E,15158,Juigné,47.539135,-0.616141,0,Europe/Paris,1
JUINDRIE,103281,Juindries,47.506408,-0.380682,0,Europe/Paris,0
JULESV-E,3251,Jules Verne,47.446936,-0.560632,0,Europe/Paris,1
JULESVER,11240,Jules Verne,47.447479,-0.5622239999999999,0,Europe/Paris,1
JUSTIC-E,4918,Justices,47.453331,-0.526272,0,Europe/Paris,1
JUSTICES,9099,Justices,47.453629,-0.526549,0,Europe/Paris,1
KENNED-E,21066,Kennedy,47.49216,-0.577153,0,Europe/Paris,1
KENNEDY,32307,Kennedy,47.492142,-0.577349,0,Europe/Paris,1
LABARR-E,24553,La Barre,47.473282,-0.599082,0,Europe/Paris,1
LABROS-E,19344,La Brosse,47.532455,-0.522145,0,Europe/Paris,0
LABROSSE,11507,La Brosse,47.532539,-0.522099,0,Europe/Paris,0
LABRUY-E,15826,La Bruyère,47.476457,-0.573345,0,Europe/Paris,0
LABRUYER,2726,La Bruyère,47.476594,-0.573899,0,Europe/Paris,1
LABUIS-E,24945,La Buissaie,47.396155,-0.552376,0,Europe/Paris,0
LABUISSA,24161,La Buissaie,47.39614,-0.552021,0,Europe/Paris,0
LACACC-E,16598,Maison de L'Environnement,47.46405,-0.594329,0,Europe/Paris,1
LACACCUE,15782,Maison de L'Environnement,47.464238,-0.593932,0,Europe/Paris,1
LACDMA-E,27440,Lac De Maine Nautique,47.461097,-0.596384,0,Europe/Paris,1
LACDMAIN,30379,Lac De Maine Nautique,47.461185,-0.5960299999999999,0,Europe/Paris,1
LACOUDRE,14817,La Coudre,47.460422,-0.710662,0,Europe/Paris,0
LACROIX,98921,La Croix,47.418133,-0.318267,0,Europe/Paris,0
LAEN-E,66371,Laennec,47.53943,-0.618642,0,Europe/Paris,1
LAENN,43968,Laennec,47.539332,-0.61837,0,Europe/Paris,1
LAFAUV-E,17497,La Fauvelais,47.451961,-0.5121289999999999,0,Europe/Paris,1
LAFAUVEL,8205,La Fauvelais,47.45217,-0.512768,0,Europe/Paris,1
LAGLOU-E,32242,Gloutière,47.508178,-0.643696,0,Europe/Paris,0
LAGLOUTI,1095,Gloutière,47.509386,-0.64622,0,Europe/Paris,0
LAGRAN-E,11339,La Grange,47.504497,-0.636804,0,Europe/Paris,0
LAGRANGE,26550,La Grange,47.503282,-0.632464,0,Europe/Paris,0
LAJANV-E,31442,Janvrie,47.504213,-0.699937,0,Europe/Paris,0
LAJANVRI,29429,Janvrie,47.504017,-0.699654,0,Europe/Paris,0
LALANDE,30783,Lande,47.56229,-0.585439,0,Europe/Paris,0
LALAN-E,8374,Lande,47.562431,-0.585311,0,Europe/Paris,0
LAMAIL-E,505607,Maillée,47.485132,-0.391329,0,Europe/Paris,0
LAMAILLE,424217,Maillée,47.485065,-0.391433,0,Europe/Paris,0
LAMARE,25707,La Mare,47.468452,-0.465301,0,Europe/Paris,0
LAMARE-E,691886,La Mare,47.468348,-0.465286,0,Europe/Paris,0
LANDREAU,29073,Le Landreau,47.474025,-0.617838,0,Europe/Paris,1
LANDRE-E,31271,Le Landreau,47.474163,-0.61785,0,Europe/Paris,1
LANGEV-E,24587,Langevine,47.478757,-0.691913,0,Europe/Paris,0
LANGEVI,20461,Langevin,47.518469,-0.612125,0,Europe/Paris,1
LANGEVIN,23618,Langevine,47.477812,-0.69201,0,Europe/Paris,0
LAPLES-E,7870,La Plesse,47.499554,-0.620452,0,Europe/Paris,0
LAPLESSE,22986,La Plesse,47.499411,-0.620368,0,Europe/Paris,0
LAPOIN-E,17596,La Pointe,47.409872,-0.62031,0,Europe/Paris,1
LAPOINTE,16943,La Pointe,47.410287,-0.619839,0,Europe/Paris,1
LAREU-E,13697,La Reux,47.46941,-0.5104109999999999,0,Europe/Paris,1
LAREUX,31088,La Reux,47.469546,-0.510575,0,Europe/Paris,1
LAROCHE,5358,La Roche,47.4581,-0.656934,0,Europe/Paris,0
LAVOIR,327,Lavoir,47.44063,-0.498864,0,Europe/Paris,1
LAVOIR-E,10144,Lavoir,47.44076,-0.49897,0,Europe/Paris,1
LBALUE-E,28840,Baluères,47.37763,-0.524851,0,Europe/Paris,0
LBALUERE,37252,Baluères,47.377628,-0.5246729999999999,0,Europe/Paris,0
LECHENE,12874,Le Chêne,47.420953,-0.575995,0,Europe/Paris,1
LECHEN-E,9672,Le Chêne,47.420738,-0.577473,0,Europe/Paris,1
LECLSY-E,30324,Maréchal Leclerc,47.518415,-0.466724,0,Europe/Paris,1
LECLSYLV,29018,Maréchal Leclerc,47.518515,-0.466522,0,Europe/Paris,1
LECOTEAU,25663,Le Coteau,47.398239,-0.548674,0,Europe/Paris,1
LECOTE-E,26708,Le Coteau,47.398035,-0.548965,0,Europe/Paris,0
LECUIT,25536,Lecuit,47.489261,-0.563016,0,Europe/Paris,1
LECUIT-E,28784,Lecuit,47.489937,-0.562684,0,Europe/Paris,1
LEDENI-E,6895,Maison du Lac,47.466089,-0.597783,0,Europe/Paris,1
LEDENIER,6046,Maison du Lac,47.466007,-0.5989,0,Europe/Paris,1
LEFEVRE,15440,Lefèvre,47.443291,-0.488697,0,Europe/Paris,1
LEFEVR-E,16289,Lefèvre,47.443181,-0.489166,0,Europe/Paris,1
LEGRAS,24887,Legras,47.529259,-0.566971,0,Europe/Paris,0
LEGRAS-E,11618,Legras,47.529174,-0.56689,0,Europe/Paris,0
LEMERC-E,15956,Lemercier,47.498615,-0.522428,0,Europe/Paris,0
LEMERCIE,15271,Lemercier,47.498671,-0.522651,0,Europe/Paris,0
LEOLA2-E,5985,Léo Lagrange,47.447816,-0.510352,0,Europe/Paris,1
LEOLAGRA,5291,Léo Lagrange,47.447837,-0.509933,0,Europe/Paris,1
LESECO-E,7610,Les Ecots,47.475507,-0.695793,0,Europe/Paris,0
LESECOTS,19016,Les Ecots,47.475558,-0.695527,0,Europe/Paris,0
LESGAR-E,23118,Les Gares,47.465449,-0.555561,0,Europe/Paris,1
LESGARES,20210,Les Gares,47.465168,-0.55579,0,Europe/Paris,0
LESGAT-E,24961,Les Gas,47.514576,-0.659575,0,Europe/Paris,0
LESGRA-E,324614,Les Grappes,47.426565,-0.301213,0,Europe/Paris,0
LESLANDE,2090,Robinières,47.471103,-0.696653,0,Europe/Paris,0
LESLAN-E,8170,Robinières,47.470947,-0.697057,0,Europe/Paris,0
LESRIV-E,26528,Les Rives,47.526712,-0.525072,0,Europe/Paris,0
LESRIVES,31416,Les Rives,47.526623,-0.525087,0,Europe/Paris,1
LESROS-E,25672,Les Roses,47.426867,-0.551627,0,Europe/Paris,1
LESROSES,5502,Les Roses,47.427059,-0.551364,0,Europe/Paris,1
LESSAR-E,23657,Les Essarts,47.469187,-0.7368,0,Europe/Paris,0
LESSARTS,25628,Les Essarts,47.469086,-0.736728,0,Europe/Paris,0
LETAND-E,13125,Letanduère,47.452407,-0.5532550000000001,0,Europe/Paris,1
LEVESQ-E,29876,Levesque,47.402203,-0.534456,0,Europe/Paris,0
LEVESQUE,29223,Levesque,47.402223,-0.533671,0,Europe/Paris,1
LICES,11754,Lices,47.467114,-0.554489,0,Europe/Paris,1
LILAS,6187,Lilas,47.459435,-0.662992,0,Europe/Paris,0
LILAS-E,17216,Lilas,47.459544,-0.663041,0,Europe/Paris,0
LINOVE-E,7167,Lino Ventura,47.44716,-0.529189,0,Europe/Paris,1
LINOVENT,31038,Lino Ventura,47.447568,-0.529145,0,Europe/Paris,1
LIZE05-E,27387,Lizé,47.486884,-0.574495,0,Europe/Paris,1
LMARZELL,2200,Haute Marzelle,47.342922,-0.529904,0,Europe/Paris,0
LOHUIT,5526,Lorraine,47.470224,-0.547149,0,Europe/Paris,1
LOIRE,14252,Loire,47.418758,-0.523356,0,Europe/Paris,1
LOMBARD,43351,Lombardières,47.442497,-0.690358,0,Europe/Paris,0
LOMBAR-E,1349,Lombardières,47.442609,-0.690661,0,Europe/Paris,0
LORETTE,7966,Lorette,47.451326,-0.548029,0,Europe/Paris,1
LORETT-E,9272,Lorette,47.451214,-0.547596,0,Europe/Paris,1
LOR-FO-A,3039,Lorraine - Foch-Maison Bleue,47.46963,-0.548574,0,Europe/Paris,1
LORPLM,22199,L'Orée,47.54263,-0.672404,0,Europe/Paris,0
LORPLM-E,8507,L'Orée,47.542585,-0.672335,0,Europe/Paris,0
LORRAIN1,20636,Lorraine - Foch-Maison Bleue,47.47022,-0.5477610000000001,0,Europe/Paris,1
LORRAIN2,31902,Lorraine,47.470056,-0.547885,0,Europe/Paris,1
LORRTERM,23465,Lorraine,47.47019,-0.5476,0,Europe/Paris,1
LORTIE-E,864598,L'Ortier,47.571234,-0.42611,0,Europe/Paris,0
LORTIER,323427,L'Ortier,47.571415,-0.42656,0,Europe/Paris,0
LOTVIL-E,788224,L'Enclose,47.556566,-0.425561,0,Europe/Paris,0
LOTVILSC,477611,L'Enclose,47.556469,-0.425549,0,Europe/Paris,0
LOUET,10203,Louet,47.412223,-0.523611,0,Europe/Paris,0
LOUPIN-E,26592,Loupinot,47.424594,-0.552657,0,Europe/Paris,1
LOUPINO,22893,Loupinot,47.424534,-0.552507,0,Europe/Paris,1
LTAC-E,242,Soulaines Centre,47.364607,-0.525048,0,Europe/Paris,0
LTACHON,10237,Soulaines Centre,47.365002,-0.525149,0,Europe/Paris,0
LUTIN,32534,Lutin,47.475761,-0.53442,0,Europe/Paris,1
MA4VE-E,22693,Mail des 4 Vents,47.531851,-0.5284489999999999,0,Europe/Paris,0
MACE,23738,Macé,47.476645,-0.532737,0,Europe/Paris,1
MACURIE,12294,Marie Curie,47.433308,-0.516555,0,Europe/Paris,1
MACURI-E,15853,Marie Curie,47.43331,-0.517047,0,Europe/Paris,1
MADELE-E,10442,Madeleine,47.459044,-0.535589,0,Europe/Paris,1
MADELEIN,20411,Madeleine,47.459277,-0.53568,0,Europe/Paris,1
MAI4VEN,30964,Mail des Quatre Vents,47.531792,-0.528554,0,Europe/Paris,1
MAIL-HDV,7828,Mail,47.47108,-0.546309,0,Europe/Paris,1
MAIL-NAE,15219,Mail,47.471272,-0.546578,0,Europe/Paris,1
MAIRAV-E,14192,Avrillé Mairie,47.504954,-0.590814,0,Europe/Paris,0
MAIRAVR,11971,Avrillé Mairie,47.504486,-0.589939,0,Europe/Paris,1
MAIRTR-E,3669,Trélazé Mairie,47.445486,-0.468266,0,Europe/Paris,1
MAIRTREL,26533,Trélazé Mairie,47.445663,-0.46917,0,Europe/Paris,1
MAISNE-E,819362,Maison Neuve,47.453832,-0.428021,0,Europe/Paris,0
MAISNEUV,475623,Maison Neuve,47.454514,-0.428178,0,Europe/Paris,0
MAISONSR,8771,Maisons Rouges,47.474491,-0.511925,0,Europe/Paris,1
MAJUIN5B,39157,Maréchal Juin,47.449933,-0.567879,0,Europe/Paris,1
MALAQUAI,38447,Malaquais,47.444369,-0.49037,0,Europe/Paris,0
MALAQU-E,27851,Malaquais,47.444013,-0.490241,0,Europe/Paris,1
MALBOI-E,576278,Malboire,47.481774,-0.413922,0,Europe/Paris,0
MALBOIRE,671943,Malboire,47.481863,-0.414045,0,Europe/Paris,0
MALEMBAR,753,ZI Malembardières,47.451656,-0.473425,0,Europe/Paris,0
MALEMB-E,1504,ZI Malembardières,47.451592,-0.473588,0,Europe/Paris,0
MALNOUE,193265,Malnoue,47.369096,-0.517249,0,Europe/Paris,0
MALNOU-E,863688,Malnoue,47.369009,-0.5171559999999999,0,Europe/Paris,0
MARIAN-E,28799,Marianne,47.450058,-0.5311,0,Europe/Paris,1
MARIANNE,6575,Marianne,47.450169,-0.531088,0,Europe/Paris,1
MARMIT-E,266529,Marmitière,47.466692,-0.490715,0,Europe/Paris,0
MARMITIE,28460,Marmitière,47.466682,-0.490557,0,Europe/Paris,0
MAROTT-E,3203,Marottières,47.53627,-0.56863,0,Europe/Paris,0
MAROTTIE,10301,Marottières,47.536321,-0.5689070000000001,0,Europe/Paris,0
MARSAULA,547381,Marsaulaie,47.415556,-0.343703,0,Europe/Paris,0
MASGEM-E,29461,Ste-Gemmes Mairie,47.422881,-0.556596,0,Europe/Paris,1
MASGEMME,3967,Ste-Gemmes Mairie,47.422772,-0.556545,0,Europe/Paris,1
MASJLI-E,20082,St-Jean Mairie,47.458643,-0.658927,0,Europe/Paris,0
MASJLIN,20807,St-Jean Mairie,47.458073,-0.6584410000000001,0,Europe/Paris,0
MASSON,12311,Masson,47.53174,-0.5674940000000001,0,Europe/Paris,0
MASSON-E,16344,Masson,47.532101,-0.567767,0,Europe/Paris,0
MASTEL-E,17386,Mastelle,47.529387,-0.591988,0,Europe/Paris,1
MASTELLE,16341,Mastelle,47.529427,-0.592483,0,Europe/Paris,1
MASTSY,460558,St-Sylvain Mairie,47.519873,-0.471085,0,Europe/Paris,0
MATER89,10739,Martinière,47.608591,-0.563632,0,Europe/Paris,0
MATERN25,700,Martinière,47.608553,-0.563781,0,Europe/Paris,0
MAUFINE,36835,Maufinée,47.502189,-0.589171,0,Europe/Paris,1
MAUFIN-E,17293,Maufinée,47.502602,-0.588821,0,Europe/Paris,1
MAUPER-E,24902,Mauperthuis,47.433634,-0.485702,0,Europe/Paris,0
MAUPERTH,5939,Mauperthuis,47.433899,-0.485588,0,Europe/Paris,0
MEIG34-E,7347,Meignanne Église,47.519711,-0.66755,0,Europe/Paris,0
MEIGNA34,22128,Meignanne Église,47.519955,-0.667532,0,Europe/Paris,0
MEIGNA-E,11052,Meignanne,47.484411,-0.582622,0,Europe/Paris,1
MEIGNANN,10399,Meignanne,47.483984,-0.5822079999999999,0,Europe/Paris,1
MEMBAL-E,266299,École Balzac,47.557313,-0.671976,0,Europe/Paris,0
MEMBALZA,949595,École Balzac,47.557005,-0.672086,0,Europe/Paris,0
MEMBMA-E,3254,Membrolle Mairie,47.560763,-0.672784,0,Europe/Paris,1
MEMMAIR,4208,Membrolle Mairie,47.560825,-0.6730699999999999,0,Europe/Paris,0
MENA-E,6305,Ménard,47.445717,-0.493686,0,Europe/Paris,1
MENARD,20226,Ménard,47.445845,-0.493867,0,Europe/Paris,0
MENDES-E,25308,Mendès France,47.472945,-0.5456,0,Europe/Paris,1
MENDESFR,10353,Mendès France,47.472555,-0.546239,0,Europe/Paris,1
MERCIE-E,11750,Mercier,47.492691,-0.458193,0,Europe/Paris,0
MERCIER,7042,Mercier,47.492723,-0.458501,0,Europe/Paris,0
MERMOZ,21926,Collège Mermoz,47.451897,-0.566805,0,Europe/Paris,0
MERMOZ-E,432615,Collège Mermoz,47.451851,-0.56693,0,Europe/Paris,0
MICHEL-E,5053,Michelet,47.462862,-0.544243,0,Europe/Paris,0
MICHELET,28118,Michelet,47.463532,-0.545509,0,Europe/Paris,1
MILLARDI,28787,Millardière,47.513771,-0.473682,0,Europe/Paris,1
MILLAR-E,10309,Millardière,47.513919,-0.473746,0,Europe/Paris,1
MILLCO-E,18612,Millot,47.456762,-0.53328,0,Europe/Paris,0
MILLOT.,4218,Saumuroise,47.457313,-0.532501,0,Europe/Paris,1
MILLOTCO,6963,Millot,47.456943,-0.533423,0,Europe/Paris,0
MILLOT-E,2926,Saumuroise,47.456802,-0.531904,0,Europe/Paris,1
MINDIE-E,452383,Mindière,47.440089,-0.630436,0,Europe/Paris,0
MINDIERE,800356,Mindière,47.44,-0.630454,0,Europe/Paris,0
MIRABEAU,9907,Mirabeau,47.460082,-0.550322,0,Europe/Paris,1
MIRABE-E,9418,Mirabeau,47.459474,-0.548839,0,Europe/Paris,1
MLYAUT-E,22959,Maréchal Lyautey,47.491833,-0.583737,0,Europe/Paris,1
MLYAUTEY,15814,Maréchal Lyautey,47.491712,-0.583773,0,Europe/Paris,1
MOLINE-E,25255,Molinerie,47.52141,-0.666726,0,Europe/Paris,0
MOLINERI,8190,Molinerie,47.521471,-0.66689,0,Europe/Paris,0
MONCEA-E,810372,Monceau,47.472331,-0.389562,0,Europe/Paris,0
MONCEAU,698763,Monceau,47.472424,-0.389729,0,Europe/Paris,0
MONNAIE,643212,Monnaie,47.445158,-0.5124109999999999,0,Europe/Paris,0
MONNAI-E,228036,Monnaie,47.445042,-0.512496,0,Europe/Paris,0
MONOD,15527,Monod,47.478725,-0.636641,0,Europe/Paris,1
MONOD-E,20101,Monod,47.478985,-0.636379,0,Europe/Paris,1
MONPLAIS,4795,Monplaisir,47.489698,-0.52711,0,Europe/Paris,1
MONPR-E,167732,Monprofit,47.474539,-0.567094,0,Europe/Paris,1
MONPRO-E,29694,Monprofit,47.474342,-0.566696,0,Europe/Paris,1
MONPROF.,29382,Monprofit,47.474262,-0.566607,0,Europe/Paris,1
MONPROFI,18765,Monprofit,47.474657,-0.567518,0,Europe/Paris,1
MONTAI-E,19218,Montaigne,47.469498,-0.531587,0,Europe/Paris,1
MONTAIG,11328,Montaigne,47.469571,-0.5318619999999999,0,Europe/Paris,1
MONTCA-E,18547,Mont Cassin,47.447152,-0.569576,0,Europe/Paris,1
MONTCASB,13329,Mont Cassin,47.447246,-0.569376,0,Europe/Paris,1
MONTEC-E,16464,Montéclair,47.464406,-0.604797,0,Europe/Paris,1
MONTECLA,15647,Montéclair,47.464498,-0.604803,0,Europe/Paris,1
MONTHIBE,4518,Monthibert,47.44474,-0.473878,0,Europe/Paris,1
MONTHI-E,5661,Monthibert,47.444623,-0.473302,0,Europe/Paris,1
MOREL,6292,Morel,47.474901,-0.608484,0,Europe/Paris,1
MOREL-E,6741,Morel,47.474985,-0.6085199999999999,0,Europe/Paris,1
MORELE-E,4569,Morellerie,47.451234,-0.54482,0,Europe/Paris,0
MORELI-E,6659,Morellerie,47.451671,-0.545334,0,Europe/Paris,1
MORELLER,495,Morellerie,47.451387,-0.544936,0,Europe/Paris,0
MORELLIE,5810,Morellerie,47.451809,-0.545323,0,Europe/Paris,1
MORET-E,25664,Morette,47.604393,-0.560887,0,Europe/Paris,0
MORETT,2925,Morette,47.604318,-0.561001,0,Europe/Paris,0
MORICI-E,60430,Moricière,47.485166,-0.357232,0,Europe/Paris,0
MORICIER,359213,Moricière,47.485096,-0.357342,0,Europe/Paris,0
MORLIE-E,18333,Morlière,47.461561,-0.482348,0,Europe/Paris,1
MORLIERE,17581,Morlière,47.461534,-0.482512,0,Europe/Paris,1
MORSUB,850214,Morel,47.475283,-0.608236,0,Europe/Paris,0
MORSU-E,77571,Morel,47.475671,-0.60868,0,Europe/Paris,0
MOULINMA,32614,Moulin Marcille,47.433767,-0.500566,0,Europe/Paris,1
MURIER,810277,Mûrier,47.514058,-0.376578,0,Europe/Paris,0
MURSHDV,7383,Murs-Érigné Hôtel de Ville,47.401834,-0.53653,0,Europe/Paris,0
MURSHV-E,30163,Murs-Érigné Hôtel de Ville,47.401835,-0.53706,0,Europe/Paris,0
MUSSET,21453,Musset,47.473724,-0.539747,0,Europe/Paris,1
MUSSET-E,22824,Musset,47.473624,-0.53872,0,Europe/Paris,1
MUTUAL-E,25011,Mutualité,47.455262,-0.540817,0,Europe/Paris,1
MUTUALIT,32144,Mutualité,47.4558,-0.540826,0,Europe/Paris,1
MVIGNE,358268,Marcel Vigne,47.475012,-0.582192,0,Europe/Paris,1
MVIGNE-E,803997,Marcel Vigne,47.475158,-0.582418,0,Europe/Paris,1
NARCE,424467,Lycée de Narcé,47.444599,-0.42749,0,Europe/Paris,0
NDAMELAC,23915,Notre Dame du Lac,47.47964,-0.5898139999999999,0,Europe/Paris,1
NDAMLA-E,24523,Notre Dame du Lac,47.479713,-0.589767,0,Europe/Paris,1
NONNA-E,8443,Les Nonnains,47.586766,-0.423518,0,Europe/Paris,0
NONNAINS,17013,Les Nonnains,47.586923,-0.423601,0,Europe/Paris,0
NOUE-E,25919,Nouelle,47.544871,-0.669649,0,Europe/Paris,1
NOUELLE,27066,Nouelle,47.544926,-0.66971,0,Europe/Paris,1
NOYAU,40211,Noyau,47.51263,-0.36556,0,Europe/Paris,0
NOZAY,32625,Nozay,47.487728,-0.532076,0,Europe/Paris,1
OFFTOU-E,3776,Office de Tourisme,47.469181,-0.557585,0,Europe/Paris,1
OFFTOURI,26477,Office de Tourisme,47.469275,-0.556778,0,Europe/Paris,0
OLIVERAI,4722,L'Oliveraie,47.427215,-0.7126209999999999,0,Europe/Paris,0
OLIVER-E,28837,L'Oliveraie,47.427336,-0.712662,0,Europe/Paris,0
OREEBOIS,78210,L'Orée des Bois,47.508384,-0.378844,0,Europe/Paris,0
ORGEMONT,13154,Orgemont,47.447157,-0.542557,0,Europe/Paris,1
ORMEAU-E,18420,Ormeaux,47.48004,-0.519069,0,Europe/Paris,1
ORMEAUX,17473,Ormeaux,47.479954,-0.519738,0,Europe/Paris,1
PALLAC-E,21568,Pallach,47.445941,-0.558793,0,Europe/Paris,1
PALLACH,22076,Pallach,47.446169,-0.558998,0,Europe/Paris,1
PALLUAU,227710,Palluau,47.425504,-0.335457,0,Europe/Paris,0
P-ANJO-E,32708,Petit Anjou,47.444518,-0.614611,0,Europe/Paris,0
P-ANJOU,24330,Petit Anjou,47.444976,-0.615264,0,Europe/Paris,0
PAPERIE,25531,Paperie,47.468722,-0.507036,0,Europe/Paris,1
PAPERI-E,26837,Paperie,47.468462,-0.5065269999999999,0,Europe/Paris,1
PAQUERAI,88085,Paqueraie,47.480294,-0.405626,0,Europe/Paris,0
PAQUER-E,22063,Paquerette,47.485962,-0.649518,0,Europe/Paris,0
PAQUERET,38080,Paquerette,47.48584,-0.649478,0,Europe/Paris,0
PAQURA-E,703249,Paqueraie,47.480169,-0.405786,0,Europe/Paris,0
PARCEX-E,13525,Parc Expo,47.496987,-0.493407,0,Europe/Paris,1
PARCEXPO,12773,Parc Expo,47.496892,-0.494157,0,Europe/Paris,1
PARCGA-E,16675,Garenne,47.478341,-0.576503,0,Europe/Paris,1
PARCGARE,1681,Garenne,47.47834,-0.576653,0,Europe/Paris,1
PARMEN-E,7606,Parmentier,47.453104,-0.518549,0,Europe/Paris,1
PARMENTI,3753,Parmentier,47.453204,-0.518622,0,Europe/Paris,1
PASQUEL,922466,Pasquelerie,47.510651,-0.353188,0,Europe/Paris,0
PASTEU-E,26529,Pasteur,47.467113,-0.492969,0,Europe/Paris,1
PASTEUR,25811,Pasteur,47.466988,-0.493065,0,Europe/Paris,1
PATIO,680234,Patio,47.510719,-0.651796,0,Europe/Paris,0
PATIO-E,129375,Patio,47.510819,-0.651733,0,Europe/Paris,0
PATIS,2076,Pâtis,47.464623,-0.706898,0,Europe/Paris,0
PATNOIRE,256905,Paul Bert,47.466327,-0.55246,0,Europe/Paris,1
PATUR-E,23972,Patureaux,47.434015,-0.527906,0,Europe/Paris,1
PATUREAU,20375,Patureaux,47.433815,-0.528022,0,Europe/Paris,1
PAUGE-E,30126,Pauger,47.483325,-0.677435,0,Europe/Paris,0
PAUGER,23604,Pauger,47.48283,-0.6784210000000001,0,Europe/Paris,0
PAVILL-E,7849,Pavillon,47.46594,-0.620976,0,Europe/Paris,0
PAVILLO,3922,Pavillon,47.465368,-0.621756,0,Europe/Paris,0
PCOUBE-E,6322,Coubertin,47.462452,-0.532314,0,Europe/Paris,0
PCOUBERT,27982,Coubertin,47.462415,-0.5324680000000001,0,Europe/Paris,1
PEGARDE,21733,Petite Garde,47.508358,-0.588143,0,Europe/Paris,1
PEGARD-E,22451,Petite Garde,47.508405,-0.587936,0,Europe/Paris,1
PELEGL-E,21148,Pellouailles Église,47.521494,-0.443926,0,Europe/Paris,0
PELEGLIS,27979,Pellouailles Église,47.521613,-0.444059,0,Europe/Paris,0
PELLEG-E,243747,Pellouailles Église,47.522438,-0.443502,0,Europe/Paris,0
PELLER-E,13867,Pellerinière,47.460197,-0.48739,0,Europe/Paris,1
PELLERI,10802,Pellerinière,47.460693,-0.488233,0,Europe/Paris,0
PELSTADE,26074,Bridonneau,47.523342,-0.43893,0,Europe/Paris,0
PELSTA-E,22112,Bridonneau,47.52321,-0.43885,0,Europe/Paris,0
PELUAU,16,Peluau,47.489685,-0.567483,0,Europe/Paris,1
PELUAU-E,22717,Peluau,47.489426,-0.567792,0,Europe/Paris,1
PEPINI-E,11360,Trélazé Gare,47.452088,-0.469608,0,Europe/Paris,1
PEPINIER,10185,Trélazé Gare,47.452448,-0.470017,0,Europe/Paris,1
PERRAUDI,3443,Perraudière,47.482299,-0.681119,0,Europe/Paris,0
